
--- CSV DUMP START ---
time_s,dt_s,gx_deg_s,gy_deg_s,gz_deg_s,omega_roll_deg_s,roll_gyro_deg
16.596001,0.009000,1.892090,2.563477,1.708984,1.892090,29.950201
16.604000,0.008000,1.892090,2.746582,1.525879,1.892090,29.965338
16.613001,0.009000,1.831055,2.685547,1.647949,1.831055,29.981817
16.621000,0.008000,1.831055,2.685547,1.770020,1.831055,29.996466
16.630001,0.009000,1.770020,2.746582,1.708984,1.770020,30.012396
16.638000,0.008000,1.831055,2.685547,1.464844,1.831055,30.027044
16.646000,0.008000,1.892090,2.807617,1.647949,1.892090,30.042181
16.655001,0.009000,1.953125,2.746582,1.770020,1.953125,30.059759
16.663000,0.008000,1.770020,2.624512,1.708984,1.770020,30.073919
16.672001,0.009000,1.831055,2.685547,1.647949,1.831055,30.090399
16.680000,0.008000,1.831055,2.746582,1.708984,1.831055,30.105047
16.689001,0.009000,1.770020,2.624512,1.586914,1.770020,30.120977
16.697001,0.008000,1.831055,2.685547,1.647949,1.831055,30.135626
16.706001,0.009000,1.770020,2.685547,1.525879,1.770020,30.151556
16.714001,0.008000,1.892090,2.685547,1.708984,1.892090,30.166693
16.723001,0.009000,1.770020,2.807617,1.586914,1.770020,30.182623
16.731001,0.008000,1.770020,2.807617,1.708984,1.770020,30.196783
16.739000,0.008000,1.892090,2.807617,1.708984,1.892090,30.211920
16.859001,0.120029,1.708984,2.746582,1.647949,1.708984,30.417048
16.866001,0.006975,1.831055,2.685547,1.586914,1.831055,30.429819
16.875000,0.008996,1.892090,2.746582,1.586914,1.892090,30.446840
16.883001,0.008000,1.831055,2.807617,1.647949,1.831055,30.461489
16.892000,0.009000,1.770020,2.746582,1.708984,1.770020,30.477419
16.900002,0.008000,1.892090,2.868652,1.647949,1.892090,30.492556
16.909000,0.009000,1.892090,2.807617,1.708984,1.892090,30.509584
16.917002,0.008000,1.770020,2.807617,1.831055,1.770020,30.523745
16.925001,0.008000,1.770020,2.746582,1.525879,1.770020,30.537905
16.934000,0.009000,1.708984,2.868652,1.708984,1.708984,30.553286
16.942001,0.008000,1.708984,2.624512,1.708984,1.708984,30.566957
16.951000,0.009000,1.708984,2.624512,1.708984,1.708984,30.582338
16.959002,0.008000,1.770020,2.746582,1.770020,1.770020,30.596498
16.968000,0.009000,1.892090,2.624512,1.647949,1.892090,30.613527
16.976002,0.008000,1.953125,2.929688,1.525879,1.953125,30.629152
16.985001,0.009000,1.953125,2.868652,1.647949,1.953125,30.646730
16.993000,0.008000,1.770020,2.868652,1.708984,1.770020,30.660891
17.002001,0.009000,1.770020,2.929688,1.647949,1.770020,30.676821
17.010000,0.008000,1.770020,2.685547,1.770020,1.770020,30.690981
17.018002,0.008000,1.831055,2.563477,1.647949,1.831055,30.705629
17.027000,0.009000,1.708984,2.868652,1.525879,1.708984,30.721010
17.035002,0.008000,1.770020,2.746582,1.708984,1.770020,30.735170
17.044001,0.009000,1.770020,2.746582,1.647949,1.770020,30.751101
17.052000,0.008000,1.647949,2.685547,1.708984,1.647949,30.764284
17.061001,0.009000,1.831055,2.563477,1.647949,1.831055,30.780764
17.069000,0.008000,1.892090,2.685547,1.647949,1.892090,30.795900
17.078001,0.009000,1.770020,2.685547,1.770020,1.770020,30.811831
17.086000,0.008000,1.831055,2.746582,1.647949,1.831055,30.826479
17.095001,0.009000,1.831055,2.624512,1.770020,1.831055,30.842958
17.103001,0.008000,1.770020,2.624512,1.831055,1.770020,30.857119
17.111000,0.008000,1.831055,2.685547,1.647949,1.831055,30.871767
17.120001,0.009000,1.831055,2.685547,1.708984,1.831055,30.888247
17.128000,0.008000,1.647949,2.624512,1.770020,1.647949,30.901430
17.137001,0.009000,1.708984,2.685547,1.586914,1.708984,30.916811
17.145000,0.008000,1.708984,2.563477,1.586914,1.708984,30.930483
17.154001,0.009000,1.831055,2.685547,1.647949,1.831055,30.946962
17.162001,0.008000,1.831055,2.746582,1.525879,1.831055,30.961611
17.171001,0.009000,1.770020,2.807617,1.647949,1.770020,30.977541
17.179001,0.008000,1.770020,2.685547,1.647949,1.770020,30.991701
17.188002,0.009000,1.770020,2.807617,1.647949,1.770020,31.007631
17.196001,0.008000,1.831055,2.685547,1.586914,1.831055,31.022280
17.205000,0.009000,1.770020,2.746582,1.647949,1.770020,31.038210
17.213001,0.008000,1.770020,2.807617,1.586914,1.770020,31.052370
17.221001,0.008000,1.708984,2.624512,1.647949,1.708984,31.066042
17.230001,0.009000,1.708984,2.563477,1.770020,1.708984,31.081423
17.238001,0.008000,1.770020,2.746582,1.708984,1.770020,31.095583
17.247002,0.009000,1.831055,2.807617,1.770020,1.831055,31.112062
17.255001,0.008000,1.892090,2.807617,1.708984,1.892090,31.127199
17.264000,0.009000,1.892090,2.746582,1.647949,1.892090,31.144228
17.272001,0.008000,1.770020,2.685547,1.708984,1.770020,31.158388
17.394001,0.122029,1.770020,2.746582,1.831055,1.770020,31.374382
17.401001,0.006975,1.831055,2.807617,1.708984,1.831055,31.387154
17.408001,0.006996,1.831055,2.868652,1.770020,1.831055,31.399963
17.416000,0.008000,1.831055,2.807617,1.770020,1.831055,31.414612
17.424002,0.008000,1.831055,2.685547,1.770020,1.831055,31.429260
17.433001,0.009000,1.770020,2.929688,1.647949,1.770020,31.445190
17.441000,0.008000,1.892090,2.868652,1.647949,1.892090,31.460327
17.450001,0.009000,1.892090,2.807617,1.770020,1.892090,31.477356
17.458000,0.008000,1.770020,2.685547,1.708984,1.770020,31.491516
17.467001,0.009000,1.708984,2.685547,1.586914,1.708984,31.506897
17.475000,0.008000,1.770020,2.624512,1.647949,1.770020,31.521057
17.484001,0.009000,1.708984,2.685547,1.770020,1.708984,31.536438
17.492001,0.008000,1.831055,2.746582,1.586914,1.831055,31.551086
17.500000,0.008000,1.770020,2.685547,1.525879,1.770020,31.565247
17.509001,0.009000,1.770020,2.746582,1.708984,1.770020,31.581177
17.517000,0.008000,1.647949,2.868652,1.708984,1.647949,31.594360
17.526001,0.009000,1.770020,2.807617,1.647949,1.770020,31.610291
17.534000,0.008000,1.770020,2.807617,1.647949,1.770020,31.624451
17.543001,0.009000,1.708984,2.685547,1.770020,1.708984,31.639832
17.551001,0.008000,1.708984,2.685547,1.708984,1.708984,31.653503
17.560001,0.009000,1.708984,2.746582,1.831055,1.708984,31.668884
17.568001,0.008000,1.831055,2.807617,1.586914,1.831055,31.683533
17.577002,0.009000,1.892090,2.746582,1.525879,1.892090,31.700562
17.585001,0.008000,1.831055,2.807617,1.708984,1.831055,31.715210
17.593000,0.008000,1.831055,2.807617,1.708984,1.831055,31.729858
17.602001,0.009000,1.892090,2.746582,1.647949,1.892090,31.746887
17.610001,0.008000,1.831055,2.929688,1.647949,1.831055,31.761536
17.619001,0.009000,1.708984,2.746582,1.708984,1.708984,31.776917
17.627001,0.008000,1.770020,2.746582,1.892090,1.770020,31.791077
17.636002,0.009000,1.708984,2.685547,1.708984,1.708984,31.806458
17.644001,0.008000,1.831055,2.685547,1.647949,1.831055,31.821106
17.653002,0.009000,1.831055,2.746582,1.647949,1.831055,31.837585
17.661001,0.008000,1.770020,2.746582,1.586914,1.770020,31.851746
17.670000,0.009000,1.770020,2.624512,1.647949,1.770020,31.867676
17.678001,0.008000,1.708984,2.746582,1.464844,1.708984,31.881348
17.687000,0.009000,1.892090,2.746582,1.647949,1.892090,31.898376
17.695002,0.008000,1.708984,2.868652,1.770020,1.708984,31.912048
17.703001,0.008000,1.770020,2.807617,1.708984,1.770020,31.926208
17.712000,0.009000,1.708984,2.807617,1.831055,1.708984,31.941589
17.720001,0.008000,1.770020,2.807617,1.708984,1.770020,31.955750
17.729000,0.009000,1.708984,2.685547,1.586914,1.708984,31.971130
17.737001,0.008000,1.708984,2.868652,1.647949,1.708984,31.984802
17.746000,0.009000,1.831055,2.746582,1.647949,1.831055,32.001282
17.754002,0.008000,1.770020,2.685547,1.647949,1.770020,32.015442
17.763000,0.009000,1.708984,2.807617,1.831055,1.708984,32.030823
17.771000,0.008000,1.708984,2.807617,1.708984,1.708984,32.044495
17.780001,0.009000,1.770020,2.624512,1.708984,1.770020,32.060425
17.788000,0.008000,1.831055,2.563477,1.708984,1.831055,32.075073
17.796001,0.008000,1.770020,2.807617,1.586914,1.770020,32.089233
17.805000,0.009000,1.892090,2.807617,1.647949,1.892090,32.106262
17.894001,0.089028,1.708984,2.563477,1.831055,1.708984,32.258411
17.901001,0.006976,1.892090,2.746582,1.831055,1.892090,32.271610
17.908001,0.006996,1.831055,2.807617,1.831055,1.831055,32.284420
17.915001,0.007000,1.770020,2.685547,1.708984,1.770020,32.296810
17.923000,0.008000,1.892090,2.807617,1.525879,1.892090,32.311947
17.932001,0.009000,1.831055,2.807617,1.708984,1.831055,32.328426
17.940001,0.008000,1.892090,2.990723,1.708984,1.892090,32.343563
17.949001,0.009000,1.892090,2.746582,1.770020,1.892090,32.360592
17.957001,0.008000,1.770020,2.685547,1.647949,1.770020,32.374752
17.966002,0.009000,1.831055,2.685547,1.647949,1.831055,32.391232
17.974001,0.008000,1.892090,2.563477,1.647949,1.892090,32.406368
17.982000,0.008000,1.770020,2.685547,1.708984,1.770020,32.420528
17.991001,0.009000,1.831055,2.746582,1.647949,1.831055,32.437008
17.999001,0.008000,1.831055,2.746582,1.708984,1.831055,32.451656
18.008001,0.009000,1.770020,2.685547,1.708984,1.770020,32.467587
18.016001,0.008000,1.770020,2.807617,1.708984,1.770020,32.481747
18.025002,0.009000,1.831055,2.685547,1.708984,1.831055,32.498226
18.033001,0.008000,1.831055,2.807617,1.770020,1.831055,32.512875
18.042002,0.009000,1.831055,2.746582,1.770020,1.831055,32.529354
18.050001,0.008000,1.892090,2.746582,1.586914,1.892090,32.544491
18.059000,0.009000,1.770020,2.746582,1.647949,1.770020,32.560421
18.067001,0.008000,1.770020,2.746582,1.770020,1.770020,32.574581
18.075001,0.008000,1.708984,2.746582,1.708984,1.708984,32.588253
18.084002,0.009000,1.831055,2.624512,1.647949,1.831055,32.604733
18.092001,0.008000,1.953125,2.624512,1.708984,1.953125,32.620358
18.101002,0.009000,1.892090,2.624512,1.770020,1.892090,32.637386
18.109001,0.008000,1.770020,2.807617,1.586914,1.770020,32.651546
18.118000,0.009000,1.831055,2.868652,1.708984,1.831055,32.668026
18.126001,0.008000,1.892090,2.929688,1.647949,1.892090,32.683163
18.135000,0.009000,2.014160,2.807617,1.586914,2.014160,32.701290
18.143002,0.008000,1.831055,2.685547,1.647949,1.831055,32.715939
18.152000,0.009000,1.770020,2.807617,1.708984,1.770020,32.731869
18.160002,0.008000,1.708984,2.746582,1.770020,1.708984,32.745541
18.168001,0.008000,1.831055,2.807617,1.770020,1.831055,32.760189
18.177000,0.009000,1.831055,2.746582,1.770020,1.831055,32.776669
18.185001,0.008000,1.831055,2.685547,1.708984,1.831055,32.791317
18.194000,0.009000,1.892090,2.807617,1.770020,1.892090,32.808346
18.202002,0.008000,1.831055,2.868652,1.770020,1.831055,32.822994
18.211000,0.009000,1.831055,2.746582,1.647949,1.831055,32.839474
18.219002,0.008000,1.708984,2.685547,1.586914,1.708984,32.853146
18.228001,0.009000,1.831055,2.807617,1.708984,1.831055,32.869625
18.236000,0.008000,1.892090,2.807617,1.831055,1.892090,32.884762
18.245001,0.009000,1.831055,2.746582,1.892090,1.831055,32.901241
18.253000,0.008000,1.892090,2.929688,1.647949,1.892090,32.916378
18.262001,0.009000,1.831055,2.746582,1.647949,1.831055,32.932858
18.270000,0.008000,1.770020,2.746582,1.708984,1.770020,32.947018
18.278002,0.008000,1.647949,2.807617,1.770020,1.647949,32.960201
18.287001,0.009000,1.770020,2.685547,1.831055,1.770020,32.976131
18.295000,0.008000,1.708984,2.807617,1.708984,1.708984,32.989803
18.304001,0.009000,1.770020,2.563477,1.708984,1.770020,33.005733
18.456001,0.152031,2.014160,2.807617,1.770020,2.014160,33.311947
18.464001,0.007969,1.770020,2.868652,1.708984,1.770020,33.326054
18.473001,0.009000,1.770020,2.624512,1.586914,1.770020,33.341984
18.481001,0.008000,1.770020,2.746582,1.647949,1.770020,33.356144
18.490002,0.009000,1.708984,2.807617,1.647949,1.708984,33.371525
18.498001,0.008000,1.708984,2.868652,1.770020,1.708984,33.385197
18.507000,0.009000,1.770020,2.807617,1.770020,1.770020,33.401127
18.515001,0.008000,1.953125,2.868652,1.770020,1.953125,33.416752
18.524000,0.009000,1.770020,2.624512,1.647949,1.770020,33.432682
18.532001,0.008000,1.770020,2.624512,1.708984,1.770020,33.446842
18.541000,0.009000,1.892090,2.868652,1.831055,1.892090,33.463871
18.549002,0.008000,1.831055,2.868652,1.831055,1.831055,33.478519
18.557001,0.008000,1.892090,2.746582,1.647949,1.892090,33.493656
18.566000,0.009000,1.770020,2.807617,1.586914,1.770020,33.509586
18.574001,0.008000,1.770020,2.807617,1.647949,1.770020,33.523746
18.583000,0.009000,1.831055,2.685547,1.647949,1.831055,33.540226
18.591002,0.008000,1.708984,2.563477,1.708984,1.708984,33.553898
18.600000,0.009000,1.770020,2.807617,1.647949,1.770020,33.569828
18.608002,0.008000,1.831055,2.746582,1.708984,1.831055,33.584476
18.617001,0.009000,1.708984,2.563477,1.708984,1.708984,33.599857
18.625000,0.008000,1.770020,2.685547,1.708984,1.770020,33.614017
18.634001,0.009000,1.892090,2.807617,1.586914,1.892090,33.631046
18.642000,0.008000,1.708984,2.868652,1.586914,1.708984,33.644718
18.650002,0.008000,1.892090,2.868652,1.770020,1.892090,33.659855
18.659000,0.009000,1.770020,2.868652,1.586914,1.770020,33.675785
18.667002,0.008000,1.708984,2.807617,1.525879,1.708984,33.689457
18.676001,0.009000,1.953125,2.685547,1.647949,1.953125,33.707035
18.684000,0.008000,1.892090,2.746582,1.708984,1.892090,33.722172
18.693001,0.009000,1.831055,2.868652,1.586914,1.831055,33.738651
18.701000,0.008000,1.831055,2.807617,1.647949,1.831055,33.753300
18.710001,0.009000,1.647949,2.807617,1.708984,1.647949,33.768131
18.718000,0.008000,1.708984,2.868652,1.708984,1.708984,33.781803
18.727001,0.009000,1.708984,2.868652,1.770020,1.708984,33.797184
18.735001,0.008000,1.770020,2.807617,1.647949,1.770020,33.811344
18.743000,0.008000,1.708984,2.807617,1.586914,1.708984,33.825016
18.752001,0.009000,1.831055,2.807617,1.647949,1.831055,33.841496
18.760000,0.008000,1.892090,2.868652,1.586914,1.892090,33.856632
18.769001,0.009000,1.892090,2.807617,1.647949,1.892090,33.873661
18.777000,0.008000,1.831055,2.746582,1.647949,1.831055,33.888309
18.786001,0.009000,1.831055,2.868652,1.831055,1.831055,33.904789
18.794001,0.008000,1.831055,2.807617,1.770020,1.831055,33.919437
18.803001,0.009000,1.892090,2.807617,1.831055,1.892090,33.936466
18.811001,0.008000,1.953125,2.746582,1.647949,1.953125,33.952091
18.820002,0.009000,1.953125,2.746582,1.708984,1.953125,33.969669
18.828001,0.008000,1.953125,2.807617,1.708984,1.953125,33.985294
18.837002,0.009000,1.770020,2.746582,1.708984,1.770020,34.001225
18.845001,0.008000,1.831055,2.868652,1.708984,1.831055,34.015873
18.853001,0.008000,1.770020,2.868652,1.647949,1.770020,34.030033
18.862001,0.009000,1.831055,2.746582,1.831055,1.831055,34.046513
18.870001,0.008000,1.892090,2.685547,1.770020,1.892090,34.061649
19.015001,0.145031,1.770020,2.685547,1.708984,1.770020,34.318356
19.023001,0.007969,1.770020,2.746582,1.708984,1.770020,34.332462
19.031000,0.008000,1.770020,2.807617,1.586914,1.770020,34.346622
19.039001,0.008000,1.647949,2.746582,1.525879,1.647949,34.359806
19.048000,0.009000,1.770020,2.807617,1.708984,1.770020,34.375736
19.056002,0.008000,1.770020,2.807617,1.831055,1.770020,34.389896
19.065001,0.009000,1.708984,2.746582,1.708984,1.708984,34.405277
19.073000,0.008000,1.831055,2.746582,1.586914,1.831055,34.419926
19.082001,0.009000,1.770020,2.746582,1.708984,1.770020,34.435856
19.090000,0.008000,1.770020,2.868652,1.647949,1.770020,34.450016
19.099001,0.009000,1.831055,2.685547,1.586914,1.831055,34.466496
19.107000,0.008000,1.831055,2.746582,1.586914,1.831055,34.481144
19.116001,0.009000,1.770020,2.746582,1.525879,1.770020,34.497074
19.124001,0.008000,1.770020,2.807617,1.525879,1.770020,34.511234
19.132000,0.008000,1.892090,2.624512,1.464844,1.892090,34.526371
19.141001,0.009000,2.014160,2.746582,1.647949,2.014160,34.544498
19.149000,0.008000,1.831055,2.807617,1.586914,1.831055,34.559147
19.158001,0.009000,1.770020,2.685547,1.647949,1.770020,34.575077
19.166000,0.008000,1.831055,2.624512,1.586914,1.831055,34.589725
19.175001,0.009000,1.770020,2.685547,1.708984,1.770020,34.605656
19.183001,0.008000,1.770020,2.746582,1.708984,1.770020,34.619816
19.192001,0.009000,1.770020,2.746582,1.708984,1.770020,34.635746
19.200001,0.008000,1.708984,2.746582,1.708984,1.708984,34.649418
19.209002,0.009000,1.770020,2.746582,1.647949,1.770020,34.665348
19.217001,0.008000,1.770020,2.746582,1.708984,1.770020,34.679508
19.225000,0.008000,1.770020,2.807617,1.708984,1.770020,34.693668
19.234001,0.009000,1.770020,2.807617,1.708984,1.770020,34.709599
19.242001,0.008000,1.831055,2.868652,1.831055,1.831055,34.724247
19.251001,0.009000,1.708984,2.807617,1.770020,1.708984,34.739628
19.259001,0.008000,1.770020,2.807617,1.708984,1.770020,34.753788
19.268002,0.009000,1.770020,2.746582,1.647949,1.770020,34.769718
19.276001,0.008000,1.770020,2.685547,1.647949,1.770020,34.783878
19.285002,0.009000,1.770020,2.746582,1.770020,1.770020,34.799809
19.293001,0.008000,1.770020,2.624512,1.586914,1.770020,34.813969
19.302000,0.009000,1.892090,2.807617,1.647949,1.892090,34.830997
19.310001,0.008000,1.892090,2.807617,1.647949,1.892090,34.846134
19.318001,0.008000,1.953125,2.746582,1.525879,1.953125,34.861759
19.327002,0.009000,1.770020,2.746582,1.770020,1.770020,34.877689
19.335001,0.008000,1.831055,2.868652,1.586914,1.831055,34.892338
19.344002,0.009000,1.831055,2.746582,1.647949,1.831055,34.908817
19.352001,0.008000,1.831055,2.685547,1.647949,1.831055,34.923466
19.361000,0.009000,1.831055,2.807617,1.770020,1.831055,34.939945
19.369001,0.008000,1.770020,2.807617,1.770020,1.770020,34.954105
19.378000,0.009000,1.770020,2.746582,1.708984,1.770020,34.970036
19.386002,0.008000,1.831055,2.746582,1.770020,1.831055,34.984684
19.395000,0.009000,1.892090,2.990723,1.647949,1.892090,35.001713
19.403002,0.008000,1.831055,2.868652,1.586914,1.831055,35.016361
19.412001,0.009000,1.953125,2.746582,1.586914,1.953125,35.033939
19.420000,0.008000,1.831055,2.685547,1.708984,1.831055,35.048588
19.428001,0.008000,1.831055,2.685547,1.647949,1.831055,35.063236
19.549002,0.121028,1.770020,2.807617,1.708984,1.770020,35.277458
19.556002,0.006976,1.831055,2.807617,1.708984,1.831055,35.290230
19.564001,0.007996,1.892090,2.746582,1.708984,1.892090,35.305359
19.572001,0.008000,1.831055,2.746582,1.647949,1.831055,35.320007
19.581001,0.009000,1.831055,2.868652,1.647949,1.831055,35.336487
19.589001,0.008000,1.892090,2.929688,1.708984,1.892090,35.351624
19.598001,0.009000,1.892090,2.807617,1.831055,1.892090,35.368652
19.606001,0.008000,1.892090,2.868652,1.770020,1.892090,35.383789
19.614000,0.008000,1.892090,2.746582,1.708984,1.892090,35.398926
19.623001,0.009000,1.770020,2.868652,1.770020,1.770020,35.414856
19.631001,0.008000,1.708984,2.868652,1.831055,1.708984,35.428528
19.640001,0.009000,1.770020,2.746582,1.647949,1.770020,35.444458
19.648001,0.008000,1.892090,2.746582,1.586914,1.892090,35.459595
19.657001,0.009000,1.831055,2.746582,1.647949,1.831055,35.476074
19.665001,0.008000,1.708984,2.807617,1.770020,1.708984,35.489746
19.674002,0.009000,1.647949,2.746582,1.647949,1.647949,35.504578
19.682001,0.008000,1.708984,2.685547,1.647949,1.708984,35.518250
19.691000,0.009000,1.831055,2.685547,1.708984,1.831055,35.534729
19.699001,0.008000,1.770020,2.746582,1.586914,1.770020,35.548889
19.707001,0.008000,1.953125,2.807617,1.586914,1.953125,35.564514
19.716002,0.009000,1.892090,2.746582,1.586914,1.892090,35.581543
19.724001,0.008000,1.892090,2.624512,1.708984,1.892090,35.596680
19.733002,0.009000,1.770020,2.685547,1.831055,1.770020,35.612610
19.741001,0.008000,1.892090,2.807617,1.770020,1.892090,35.627747
19.750000,0.009000,1.953125,2.807617,1.708984,1.953125,35.645325
19.758001,0.008000,1.770020,2.807617,1.892090,1.770020,35.659485
19.767000,0.009000,1.708984,2.746582,1.770020,1.708984,35.674866
19.775002,0.008000,1.892090,2.746582,1.586914,1.892090,35.690002
19.784000,0.009000,1.831055,2.807617,1.647949,1.831055,35.706482
19.792002,0.008000,1.831055,2.746582,1.647949,1.831055,35.721130
19.800001,0.008000,1.708984,2.746582,1.586914,1.708984,35.734802
19.809000,0.009000,1.770020,2.685547,1.464844,1.770020,35.750732
19.817001,0.008000,1.770020,2.624512,1.770020,1.770020,35.764893
19.826000,0.009000,1.831055,2.624512,1.647949,1.831055,35.781372
19.834002,0.008000,1.831055,2.746582,1.586914,1.831055,35.796021
19.843000,0.009000,1.831055,2.746582,1.586914,1.831055,35.812500
19.851002,0.008000,1.892090,2.624512,1.647949,1.892090,35.827637
19.860001,0.009000,1.831055,2.685547,1.770020,1.831055,35.844116
19.868000,0.008000,1.831055,2.624512,1.770020,1.831055,35.858765
19.877001,0.009000,1.770020,2.563477,1.708984,1.770020,35.874695
19.885000,0.008000,1.892090,2.563477,1.831055,1.892090,35.889832
19.893002,0.008000,1.831055,2.746582,1.708984,1.831055,35.904480
19.902000,0.009000,1.770020,2.807617,1.647949,1.770020,35.920410
19.910002,0.008000,1.831055,2.807617,1.708984,1.831055,35.935059
19.919001,0.009000,1.708984,2.807617,1.892090,1.708984,35.950439
19.927000,0.008000,1.831055,2.807617,1.770020,1.831055,35.965088
19.936001,0.009000,1.892090,2.807617,1.647949,1.892090,35.982117
19.944000,0.008000,1.892090,2.746582,1.525879,1.892090,35.997253
19.953001,0.009000,1.770020,2.685547,1.647949,1.770020,36.013184
19.961000,0.008000,1.831055,2.685547,1.708984,1.831055,36.027832
20.080002,0.119029,1.770020,2.624512,1.586914,1.770020,36.238514
20.088001,0.007971,1.831055,2.746582,1.770020,1.831055,36.253109
20.096001,0.008000,1.831055,2.685547,1.770020,1.831055,36.267757
20.105001,0.009000,1.770020,2.807617,1.708984,1.770020,36.283688
20.113001,0.008000,1.831055,2.807617,1.708984,1.831055,36.298336
20.122002,0.009000,1.831055,2.746582,1.708984,1.831055,36.314816
20.130001,0.008000,1.892090,2.807617,1.586914,1.892090,36.329952
20.139002,0.009000,1.770020,2.807617,1.708984,1.770020,36.345882
20.147001,0.008000,1.770020,2.685547,1.831055,1.770020,36.360043
20.156000,0.009000,1.770020,2.685547,1.831055,1.770020,36.375973
20.164001,0.008000,1.831055,2.868652,1.770020,1.831055,36.390621
20.173000,0.009000,1.770020,2.746582,1.647949,1.770020,36.406551
20.181002,0.008000,1.831055,2.807617,1.647949,1.831055,36.421200
20.189001,0.008000,1.892090,2.868652,1.647949,1.892090,36.436337
20.198002,0.009000,1.770020,2.807617,1.708984,1.770020,36.452267
20.206001,0.008000,1.770020,2.807617,1.831055,1.770020,36.466427
20.215000,0.009000,1.770020,2.685547,1.708984,1.770020,36.482357
20.223001,0.008000,1.708984,2.685547,1.586914,1.708984,36.496029
20.232000,0.009000,1.708984,2.929688,1.708984,1.708984,36.511410
20.240002,0.008000,1.831055,2.807617,1.647949,1.831055,36.526058
20.249001,0.009000,1.892090,2.868652,1.708984,1.892090,36.543087
20.257002,0.008000,1.892090,2.807617,1.708984,1.892090,36.558224
20.266001,0.009000,1.770020,2.685547,1.586914,1.770020,36.574154
20.274000,0.008000,1.953125,2.685547,1.464844,1.953125,36.589779
20.282001,0.008000,1.831055,2.563477,1.586914,1.831055,36.604427
20.291000,0.009000,1.892090,2.807617,1.647949,1.892090,36.621456
20.299002,0.008000,1.770020,2.746582,1.647949,1.770020,36.635616
20.308001,0.009000,1.831055,2.746582,1.770020,1.831055,36.652096
20.316002,0.008000,1.831055,2.685547,1.647949,1.831055,36.666744
20.325001,0.009000,1.770020,2.624512,1.647949,1.770020,36.682674
20.333000,0.008000,1.831055,2.563477,1.586914,1.831055,36.697323
20.342001,0.009000,1.953125,2.868652,1.586914,1.953125,36.714901
20.350000,0.008000,1.892090,2.746582,1.647949,1.892090,36.730038
20.359001,0.009000,1.831055,2.807617,1.647949,1.831055,36.746517
20.367001,0.008000,1.831055,2.746582,1.647949,1.831055,36.761166
20.375002,0.008000,1.831055,2.807617,1.525879,1.831055,36.775814
20.384001,0.009000,1.831055,2.868652,1.525879,1.831055,36.792294
20.392000,0.008000,1.770020,2.807617,1.708984,1.770020,36.806454
20.401001,0.009000,1.708984,2.868652,1.770020,1.708984,36.821835
20.409000,0.008000,1.892090,2.746582,1.770020,1.892090,36.836971
20.418001,0.009000,1.892090,2.685547,1.708984,1.892090,36.854000
20.426001,0.008000,1.770020,2.807617,1.708984,1.770020,36.868160
20.435001,0.009000,1.770020,2.929688,1.647949,1.770020,36.884090
20.443001,0.008000,1.892090,2.746582,1.647949,1.892090,36.899227
20.452002,0.009000,1.831055,2.624512,1.770020,1.831055,36.915707
20.460001,0.008000,1.770020,2.685547,1.586914,1.770020,36.929867
20.468000,0.008000,1.831055,2.868652,1.647949,1.831055,36.944515
20.477001,0.009000,1.892090,2.685547,1.586914,1.892090,36.961544
20.485001,0.008000,1.831055,2.563477,1.708984,1.831055,36.976192
20.494001,0.009000,1.831055,2.624512,1.892090,1.831055,36.992672
20.627001,0.133031,1.892090,2.868652,1.708984,1.892090,37.244377
20.634001,0.006973,1.892090,2.807617,1.647949,1.892090,37.257572
20.641001,0.006996,1.770020,2.807617,1.647949,1.770020,37.269955
20.648001,0.007000,1.831055,2.807617,1.708984,1.831055,37.282772
20.655001,0.007000,2.014160,2.807617,1.708984,2.014160,37.296871
20.663000,0.008000,1.892090,2.746582,1.647949,1.892090,37.312008
20.671001,0.008000,1.770020,2.685547,1.770020,1.770020,37.326168
20.680000,0.009000,1.953125,2.746582,1.770020,1.953125,37.343746
20.688002,0.008000,1.770020,2.624512,1.647949,1.770020,37.357906
20.697001,0.009000,1.831055,2.746582,1.647949,1.831055,37.374386
20.705002,0.008000,1.831055,2.868652,1.647949,1.831055,37.389034
20.714001,0.009000,1.831055,2.746582,1.586914,1.831055,37.405514
20.722000,0.008000,1.831055,2.868652,1.647949,1.831055,37.420162
20.731001,0.009000,1.892090,2.868652,1.770020,1.892090,37.437191
20.739000,0.008000,1.892090,2.807617,1.708984,1.892090,37.452328
20.748001,0.009000,1.708984,2.807617,1.586914,1.708984,37.467709
20.756001,0.008000,1.708984,2.807617,1.647949,1.708984,37.481380
20.764002,0.008000,1.770020,2.624512,1.770020,1.770020,37.495541
20.773001,0.009000,1.770020,2.624512,1.831055,1.770020,37.511471
20.781000,0.008000,1.708984,2.929688,1.708984,1.708984,37.525143
20.790001,0.009000,1.892090,2.807617,1.708984,1.892090,37.542171
20.798000,0.008000,1.831055,2.685547,1.770020,1.831055,37.556820
20.807001,0.009000,1.708984,2.746582,1.708984,1.708984,37.572201
20.815001,0.008000,1.770020,2.685547,1.708984,1.770020,37.586361
20.824001,0.009000,1.831055,2.685547,1.647949,1.831055,37.602840
20.832001,0.008000,1.831055,2.807617,1.586914,1.831055,37.617489
20.841002,0.009000,1.708984,2.868652,1.647949,1.708984,37.632870
20.849001,0.008000,1.708984,2.746582,1.586914,1.708984,37.646542
20.857000,0.008000,1.831055,2.746582,1.708984,1.831055,37.661190
20.866001,0.009000,1.770020,2.685547,1.831055,1.770020,37.677120
